Episode,Epsilon,Action Type,Score,Avg Score,Position
553,0.01,argmax,-200.0,-188.42,-0.09
554,0.01,argmax,-200.0,-188.42,-0.67
555,0.01,argmax,-200.0,-188.42,-0.36
556,0.01,argmax,-200.0,-188.42,-0.34
557,0.01,argmax,-200.0,-188.42,-0.68
558,0.01,argmax,-200.0,-188.42,-1.06
559,0.01,argmax,-200.0,-188.42,-0.41
560,0.01,argmax,-200.0,-188.42,-0.45
561,0.01,argmax,-200.0,-188.42,-0.53
562,0.01,argmax,-200.0,-188.42,-0.33
563,0.01,argmax,-200.0,-188.42,-0.26
564,0.01,argmax,-200.0,-188.42,-0.35
565,0.01,argmax,-200.0,-188.42,-0.33
566,0.01,argmax,-200.0,-189.58,-0.45
567,0.01,argmax,-200.0,-189.58,-0.83
568,0.01,argmax,-200.0,-189.58,-0.41
569,0.01,argmax,-200.0,-191.27,-0.31
570,0.01,argmax,-200.0,-191.27,-0.53
571,0.01,argmax,-200.0,-191.27,0.2
572,0.01,argmax,-95.0,-190.22,0.5
573,0.01,argmax,-200.0,-190.22,-0.37
574,0.01,argmax,-200.0,-190.22,0.22
575,0.01,argmax,-200.0,-190.22,-0.44
576,0.01,argmax,-200.0,-190.22,-0.91
577,0.01,argmax,-200.0,-190.22,-0.57
578,0.01,argmax,-200.0,-191.76,-0.44
579,0.01,argmax,-200.0,-191.76,-0.48
580,0.01,argmax,-200.0,-191.76,-0.56
581,0.01,argmax,-200.0,-191.76,-0.85
582,0.01,argmax,-200.0,-191.76,-0.48
583,0.01,argmax,-200.0,-191.76,0.3
584,0.01,argmax,-200.0,-191.76,-0.29
585,0.01,argmax,-200.0,-193.48,-0.27
586,0.01,argmax,-200.0,-193.48,-0.37
587,0.01,argmax,-200.0,-193.48,-0.31
588,0.01,argmax,-200.0,-193.48,-0.5
589,0.01,argmax,-200.0,-193.48,-0.58
590,0.01,argmax,-200.0,-193.48,-0.84
591,0.01,argmax,-200.0,-193.48,-0.39
592,0.01,argmax,-200.0,-193.48,-0.38
593,0.01,argmax,-200.0,-193.48,-0.59
594,0.01,argmax,-200.0,-193.48,-0.4
595,0.01,argmax,-200.0,-193.48,-0.16
596,0.01,argmax,-200.0,-193.48,0.15
597,0.01,argmax,-200.0,-193.48,-0.54
598,0.01,argmax,-200.0,-193.48,-0.33
599,0.01,argmax,-200.0,-193.48,-0.49
600,0.01,argmax,-200.0,-193.48,-0.44
601,0.01,argmax,-200.0,-193.48,-0.56
602,0.01,argmax,-200.0,-193.48,-0.33
603,0.01,argmax,-200.0,-193.48,-0.25
604,0.01,argmax,-200.0,-193.48,-0.51
605,0.01,argmax,-200.0,-193.48,-0.58
606,0.01,argmax,-200.0,-193.48,-0.01
607,0.01,argmax,-200.0,-193.48,-0.25
608,0.01,argmax,-200.0,-193.48,-0.68
609,0.01,argmax,-200.0,-193.48,-0.38
610,0.01,argmax,-200.0,-193.48,-1.08
611,0.01,argmax,-200.0,-193.48,-0.13
612,0.01,argmax,-200.0,-193.48,-0.61
613,0.01,argmax,-200.0,-193.48,-0.46
614,0.01,argmax,-200.0,-193.48,0.01
615,0.01,argmax,-200.0,-193.48,0.33
616,0.01,argmax,-200.0,-193.48,-0.79
617,0.01,argmax,-200.0,-193.48,0.28
618,0.01,argmax,-200.0,-193.48,-0.04
619,0.01,argmax,-200.0,-193.48,-1.01
620,0.01,argmax,-51.0,-191.99,0.52
621,0.01,argmax,-200.0,-191.99,-0.5
622,0.01,argmax,-200.0,-191.99,-0.11
623,0.01,argmax,-200.0,-191.99,-0.49
624,0.01,argmax,-200.0,-191.99,-0.53
625,0.01,argmax,-200.0,-191.99,-0.31
626,0.01,argmax,-200.0,-191.99,-0.65
627,0.01,argmax,-200.0,-191.99,0.05
628,0.01,argmax,-200.0,-191.99,0.04
629,0.01,argmax,-200.0,-191.99,-0.44
630,0.01,argmax,-200.0,-191.99,-0.51
631,0.01,argmax,-200.0,-191.99,-0.65
632,0.01,argmax,-200.0,-191.99,-0.52
633,0.01,argmax,-200.0,-191.99,-0.92
634,0.01,argmax,-200.0,-191.99,-0.5
635,0.01,argmax,-200.0,-191.99,-0.05
636,0.01,argmax,-200.0,-191.99,-0.56
637,0.01,argmax,-200.0,-191.99,-0.93
638,0.01,argmax,-200.0,-193.41,-0.74
639,0.01,argmax,-200.0,-194.54,-1.11
640,0.01,argmax,-200.0,-194.54,-0.5
641,0.01,argmax,-200.0,-194.54,0.48
642,0.01,argmax,-200.0,-194.54,-0.42
643,0.01,argmax,-200.0,-194.54,-0.97
644,0.01,argmax,-200.0,-194.54,-0.34
645,0.01,argmax,-200.0,-194.54,-0.47
646,0.01,argmax,-200.0,-194.54,-0.4
647,0.01,argmax,-200.0,-196.22,-0.32
648,0.01,argmax,-200.0,-197.46,-0.54
649,0.01,argmax,-200.0,-197.46,-0.44
650,0.01,argmax,-200.0,-197.46,-1.13
651,0.01,argmax,-200.0,-197.46,-0.48
652,0.01,argmax,-200.0,-197.46,-0.1
653,0.01,argmax,-200.0,-197.46,-0.68
654,0.01,argmax,-200.0,-197.46,0.14
655,0.01,argmax,-200.0,-197.46,-0.46
656,0.01,argmax,-200.0,-197.46,-0.27
657,0.01,argmax,-200.0,-197.46,-0.45
658,0.01,argmax,-200.0,-197.46,0.05
659,0.01,argmax,-200.0,-197.46,-0.62
660,0.01,argmax,-200.0,-197.46,-0.47
661,0.01,argmax,-200.0,-197.46,-0.68
662,0.01,argmax,-200.0,-197.46,-0.39
663,0.01,argmax,-200.0,-197.46,-0.36
664,0.01,argmax,-200.0,-197.46,-0.4
665,0.01,argmax,-200.0,-197.46,-0.37
666,0.01,argmax,-200.0,-197.46,-0.34
667,0.01,argmax,-200.0,-197.46,-0.38
668,0.01,argmax,-200.0,-197.46,-0.38
669,0.01,argmax,-200.0,-197.46,-0.01
670,0.01,argmax,-200.0,-197.46,-0.39
671,0.01,argmax,-200.0,-197.46,-0.86
672,0.01,argmax,-200.0,-198.51,-0.76
673,0.01,argmax,-44.0,-196.95,0.52
674,0.01,argmax,-200.0,-196.95,-0.71
675,0.01,argmax,-200.0,-196.95,-1.19
676,0.01,argmax,-200.0,-196.95,-0.53
677,0.01,argmax,-200.0,-196.95,-0.37
678,0.01,argmax,-200.0,-196.95,0.14
679,0.01,argmax,-200.0,-196.95,-0.47
680,0.01,argmax,-200.0,-196.95,-0.43
681,0.01,argmax,-200.0,-196.95,-0.36
682,0.01,argmax,-200.0,-196.95,-0.9
683,0.01,argmax,-200.0,-196.95,-0.32
684,0.01,argmax,-200.0,-196.95,-1.07
685,0.01,argmax,-200.0,-196.95,-0.33
686,0.01,argmax,-200.0,-196.95,-0.29
687,0.01,argmax,-200.0,-196.95,-0.75
688,0.01,argmax,-200.0,-196.95,-0.37
689,0.01,argmax,-200.0,-196.95,-0.4
690,0.01,argmax,-200.0,-196.95,-0.12
691,0.01,argmax,-200.0,-196.95,0.1
692,0.01,argmax,-200.0,-196.95,-0.28
693,0.01,argmax,-200.0,-196.95,-0.15
694,0.01,argmax,-200.0,-196.95,-0.34
695,0.01,argmax,-200.0,-196.95,-0.49
696,0.01,argmax,-200.0,-196.95,0.05
697,0.01,argmax,-200.0,-196.95,-0.44
698,0.01,argmax,-200.0,-196.95,-0.45
699,0.01,argmax,-200.0,-196.95,-0.51
700,0.01,argmax,-200.0,-196.95,-0.31
701,0.01,argmax,-200.0,-196.95,-0.67
702,0.01,argmax,-52.0,-195.47,0.51
703,0.01,random,-200.0,-195.47,-1.19
704,0.01,argmax,-200.0,-195.47,-0.43
705,0.01,argmax,-200.0,-195.47,-0.58
706,0.01,argmax,-200.0,-195.47,-0.25
707,0.01,argmax,-200.0,-195.47,-0.43
708,0.01,argmax,-200.0,-195.47,0.31
709,0.01,argmax,-200.0,-195.47,-0.24
710,0.01,argmax,-200.0,-195.47,-0.45
711,0.01,argmax,-97.0,-194.44,0.5
712,0.01,argmax,-200.0,-194.44,-0.06
713,0.01,argmax,-200.0,-194.44,0.05
714,0.01,argmax,-200.0,-194.44,-0.85
715,0.01,argmax,-200.0,-194.44,-0.06
716,0.01,argmax,-200.0,-194.44,0.09
717,0.01,argmax,-200.0,-194.44,-0.33
718,0.01,argmax,-200.0,-194.44,-0.51
719,0.01,argmax,-200.0,-194.44,-0.7
720,0.01,argmax,-200.0,-195.93,-0.94
721,0.01,argmax,-66.0,-194.59,0.51
722,0.01,argmax,-200.0,-194.59,-0.86
723,0.01,argmax,-200.0,-194.59,-0.79
724,0.01,argmax,-200.0,-194.59,-0.32
725,0.01,argmax,-200.0,-194.59,-1.04
726,0.01,argmax,-200.0,-194.59,-0.03
727,0.01,argmax,-200.0,-194.59,0.32
728,0.01,argmax,-200.0,-194.59,-1.17
729,0.01,argmax,-200.0,-194.59,-1.14
730,0.01,argmax,-52.0,-193.11,0.51
731,0.01,argmax,-60.0,-191.71,0.5
732,0.01,argmax,-200.0,-191.71,0.43
733,0.01,argmax,-49.0,-190.2,0.5
734,0.01,argmax,-200.0,-190.2,-0.9
735,0.01,argmax,-200.0,-190.2,-0.57
736,0.01,argmax,-200.0,-190.2,-0.22
737,0.01,argmax,-200.0,-190.2,-0.26
738,0.01,argmax,-200.0,-190.2,-0.29
739,0.01,argmax,-200.0,-190.2,-0.93
740,0.01,argmax,-71.0,-188.91,0.5
741,0.01,argmax,-200.0,-188.91,0.24
742,0.01,argmax,-200.0,-188.91,-0.07
743,0.01,argmax,-200.0,-188.91,-0.7
744,0.01,argmax,-200.0,-188.91,-0.82
745,0.01,argmax,-200.0,-188.91,-1.08
746,0.01,argmax,-85.0,-187.76,0.51
747,0.01,argmax,-200.0,-187.76,-0.96
748,0.01,argmax,-200.0,-187.76,0.12
749,0.01,argmax,-200.0,-187.76,-0.68
750,0.01,argmax,-200.0,-187.76,0.05
751,0.01,argmax,-200.0,-187.76,-0.21
752,0.01,argmax,-200.0,-187.76,-1.2
753,0.01,argmax,-200.0,-187.76,-1.14
754,0.01,argmax,-200.0,-187.76,-0.24
755,0.01,argmax,-200.0,-187.76,-0.09
756,0.01,argmax,-200.0,-187.76,0.25
757,0.01,argmax,-200.0,-187.76,-1.16
758,0.01,argmax,-200.0,-187.76,0.05
759,0.01,argmax,-200.0,-187.76,0.43
760,0.01,argmax,-66.0,-186.42,0.51
761,0.01,argmax,-200.0,-186.42,0.03
762,0.01,argmax,-200.0,-186.42,-1.02
763,0.01,argmax,-200.0,-186.42,-0.66
764,0.01,argmax,-200.0,-186.42,0.17
765,0.01,argmax,-200.0,-186.42,-0.53
766,0.01,argmax,-200.0,-186.42,-0.4
767,0.01,argmax,-200.0,-186.42,-0.62
768,0.01,argmax,-78.0,-185.2,0.51
769,0.01,argmax,-200.0,-185.2,0.13
770,0.01,argmax,-66.0,-183.86,0.51
771,0.01,argmax,-200.0,-183.86,-1.19
772,0.01,argmax,-200.0,-183.86,-0.79
773,0.01,argmax,-200.0,-185.42,-0.56
774,0.01,argmax,-200.0,-185.42,-1.18
775,0.01,argmax,-200.0,-185.42,-0.46
776,0.01,argmax,-200.0,-185.42,-0.16
777,0.01,argmax,-200.0,-185.42,-0.8
778,0.01,argmax,-86.0,-184.28,0.5
779,0.01,argmax,-200.0,-184.28,-1.05
780,0.01,argmax,-94.0,-183.22,0.51
781,0.01,argmax,-200.0,-183.22,0.03
782,0.01,argmax,-200.0,-183.22,-0.8
783,0.01,argmax,-200.0,-183.22,-0.95
784,0.01,argmax,-200.0,-183.22,-1.15
785,0.01,argmax,-200.0,-183.22,-0.53
786,0.01,argmax,-48.0,-181.7,0.51
787,0.01,argmax,-200.0,-181.7,-0.79
788,0.01,argmax,-86.0,-180.56,0.51
789,0.01,argmax,-200.0,-180.56,-0.52
790,0.01,argmax,-74.0,-179.3,0.5
791,0.01,argmax,-200.0,-179.3,-0.81
792,0.01,argmax,-28.0,-177.58,0.51
793,0.01,argmax,-200.0,-177.58,-1.1
794,0.01,argmax,-200.0,-177.58,-0.99
795,0.01,argmax,-200.0,-177.58,-0.66
796,0.01,argmax,-200.0,-177.58,-0.47
797,0.01,argmax,-200.0,-177.58,0.1
798,0.01,argmax,-200.0,-177.58,-0.73
799,0.01,argmax,-200.0,-177.58,-0.93
800,0.01,argmax,-200.0,-177.58,-0.93
801,0.01,random,-80.0,-176.38,0.5
802,0.01,argmax,-39.0,-176.25,0.52
803,0.01,argmax,-200.0,-176.25,-0.31
804,0.01,argmax,-39.0,-174.64,0.53
805,0.01,argmax,-28.0,-172.92,0.52
806,0.01,argmax,-55.0,-171.47,0.54
807,0.01,argmax,-88.0,-170.35,0.51
808,0.01,argmax,-58.0,-168.93,0.51
809,0.01,argmax,-47.0,-167.4,0.54
810,0.01,argmax,-200.0,-167.4,-0.65
811,0.01,argmax,-63.0,-167.06,0.54
812,0.01,argmax,-50.0,-165.56,0.5
813,0.01,argmax,-42.0,-163.98,0.5
814,0.01,argmax,-48.0,-162.46,0.52
815,0.01,argmax,-50.0,-160.96,0.52
816,0.01,argmax,-41.0,-159.37,0.52
817,0.01,argmax,-39.0,-157.76,0.5
818,0.01,argmax,-200.0,-157.76,0.15
819,0.01,argmax,-12.0,-155.88,0.51
820,0.01,argmax,-56.0,-154.44,0.51
821,0.01,argmax,-55.0,-154.33,0.5
822,0.01,argmax,-200.0,-154.33,-0.32
823,0.01,argmax,-200.0,-154.33,-0.9
824,0.01,argmax,-200.0,-154.33,-1.13
825,0.01,argmax,-200.0,-154.33,-0.91
826,0.01,argmax,-200.0,-154.33,-0.72
827,0.01,argmax,-200.0,-154.33,-0.76
828,0.01,argmax,-200.0,-154.33,-0.47
829,0.01,argmax,-200.0,-154.33,-0.71
830,0.01,argmax,-200.0,-155.81,-0.9
831,0.01,argmax,-200.0,-157.21,-0.87
832,0.01,argmax,-200.0,-157.21,-1.01
833,0.01,argmax,-200.0,-158.72,-0.95
834,0.01,argmax,-200.0,-158.72,-0.83
835,0.01,argmax,-200.0,-158.72,-0.72
836,0.01,argmax,-200.0,-158.72,-0.96
837,0.01,argmax,-200.0,-158.72,-0.94
838,0.01,argmax,-200.0,-158.72,-0.94
839,0.01,argmax,-200.0,-158.72,-0.74
840,0.01,argmax,-200.0,-160.01,-0.62
841,0.01,argmax,-200.0,-160.01,-0.7
842,0.01,argmax,-200.0,-160.01,-0.74
843,0.01,argmax,-200.0,-160.01,-0.89
844,0.01,argmax,-200.0,-160.01,-0.88
845,0.01,argmax,-200.0,-160.01,-0.76
846,0.01,argmax,-200.0,-161.16,-0.48
847,0.01,argmax,-200.0,-161.16,-0.69
848,0.01,argmax,-200.0,-161.16,-0.41
849,0.01,argmax,-200.0,-161.16,-0.48
850,0.01,argmax,-200.0,-161.16,-0.66
851,0.01,argmax,-200.0,-161.16,-0.83
852,0.01,argmax,-200.0,-161.16,-0.59
853,0.01,argmax,-200.0,-161.16,-0.48
854,0.01,argmax,-200.0,-161.16,-0.7
855,0.01,argmax,-200.0,-161.16,-0.45
856,0.01,argmax,-200.0,-161.16,-0.78
857,0.01,argmax,-200.0,-161.16,-0.71
858,0.01,argmax,-200.0,-161.16,-0.84
859,0.01,argmax,-200.0,-161.16,-0.83
860,0.01,argmax,-200.0,-162.5,-0.75
861,0.01,argmax,-200.0,-162.5,-0.69
862,0.01,argmax,-200.0,-162.5,-0.67
863,0.01,argmax,-200.0,-162.5,-0.73
864,0.01,argmax,-200.0,-162.5,-0.71
865,0.01,argmax,-200.0,-162.5,-0.82
866,0.01,argmax,-200.0,-162.5,-0.75
867,0.01,argmax,-200.0,-162.5,-0.74
868,0.01,argmax,-200.0,-163.72,-0.73
869,0.01,argmax,-200.0,-163.72,-0.77
870,0.01,argmax,-200.0,-165.06,-0.37
871,0.01,argmax,-200.0,-165.06,-0.82
872,0.01,argmax,-200.0,-165.06,-0.82
873,0.01,argmax,-200.0,-165.06,-0.22
874,0.01,argmax,-200.0,-165.06,-0.78
875,0.01,argmax,-200.0,-165.06,-0.36
876,0.01,argmax,-200.0,-165.06,-0.24
877,0.01,argmax,-200.0,-165.06,-0.71
878,0.01,argmax,-200.0,-166.2,-0.26
879,0.01,argmax,-200.0,-166.2,0.12
880,0.01,argmax,-200.0,-167.26,-0.03
881,0.01,argmax,-200.0,-167.26,0.15
882,0.01,argmax,-200.0,-167.26,-0.98
883,0.01,argmax,-200.0,-167.26,-0.26
884,0.01,argmax,-200.0,-167.26,-0.01
885,0.01,argmax,-200.0,-167.26,-0.04
886,0.01,argmax,-200.0,-168.78,-0.15
887,0.01,argmax,-200.0,-168.78,-1.16
888,0.01,argmax,-200.0,-169.92,0.17
889,0.01,argmax,-200.0,-169.92,-1.17
890,0.01,argmax,-200.0,-171.18,-0.66
891,0.01,argmax,-200.0,-171.18,-0.73
892,0.01,argmax,-200.0,-172.9,-0.02
893,0.01,argmax,-90.0,-171.8,0.5
894,0.01,argmax,-86.0,-170.66,0.52
895,0.01,argmax,-200.0,-170.66,0.46
896,0.01,argmax,-84.0,-169.5,0.52
897,0.01,argmax,-200.0,-169.5,-0.92
898,0.01,argmax,-86.0,-168.36,0.52
899,0.01,argmax,-84.0,-167.2,0.52
900,0.01,argmax,-87.0,-166.07,0.51
901,0.01,argmax,-200.0,-167.27,-0.18
902,0.01,argmax,-77.0,-167.65,0.52
903,0.01,argmax,-75.0,-166.4,0.51
904,0.01,argmax,-75.0,-166.76,0.51
905,0.01,argmax,-73.0,-167.21,0.51
906,0.01,argmax,-75.0,-167.41,0.52
907,0.01,argmax,-78.0,-167.31,0.52
908,0.01,argmax,-70.0,-167.43,0.51
909,0.01,argmax,-79.0,-167.75,0.5
910,0.01,argmax,-200.0,-167.75,-0.25
911,0.01,argmax,-69.0,-167.81,0.51
912,0.01,argmax,-84.0,-168.15,0.51
913,0.01,argmax,-72.0,-168.45,0.53
914,0.01,argmax,-68.0,-168.65,0.52
915,0.01,argmax,-71.0,-168.86,0.53
916,0.01,argmax,-68.0,-169.13,0.5
917,0.01,argmax,-69.0,-169.43,0.52
918,0.01,argmax,-69.0,-168.12,0.54
919,0.01,argmax,-79.0,-168.79,0.52
920,0.01,argmax,-66.0,-168.89,0.54
921,0.01,argmax,-66.0,-169.0,0.52
922,0.01,argmax,-67.0,-167.67,0.52
923,0.01,argmax,-63.0,-166.3,0.51
924,0.01,argmax,11.0,-164.19,0.51
925,0.01,argmax,14.0,-162.05,0.5
926,0.01,argmax,12.0,-159.93,0.51
927,0.01,argmax,-62.0,-158.55,0.51
928,0.01,argmax,-63.0,-157.18,0.51
929,0.01,argmax,-61.0,-155.79,0.54
930,0.01,argmax,-69.0,-154.48,0.51
931,0.01,argmax,-64.0,-153.12,0.52
932,0.01,argmax,-54.0,-151.66,0.51
933,0.01,argmax,11.0,-149.55,0.52
934,0.01,argmax,-60.0,-148.15,0.51
935,0.01,argmax,-82.0,-146.97,0.54
936,0.01,argmax,-63.0,-145.6,0.52
937,0.01,argmax,6.0,-143.54,0.5
938,0.01,argmax,4.0,-141.5,0.51
939,0.01,argmax,-65.0,-140.15,0.54
940,0.01,argmax,-58.0,-138.73,0.54
941,0.01,argmax,-64.0,-137.37,0.54
942,0.01,argmax,13.0,-135.24,0.51
943,0.01,argmax,-64.0,-133.88,0.54
944,0.01,argmax,5.0,-131.83,0.5
945,0.01,argmax,-54.0,-130.37,0.51
946,0.01,argmax,12.0,-128.25,0.52
947,0.01,argmax,-59.0,-126.84,0.51
948,0.01,argmax,-74.0,-125.58,0.54
949,0.01,argmax,14.0,-123.44,0.51
950,0.01,argmax,13.0,-121.31,0.51
951,0.01,argmax,15.0,-119.16,0.5
952,0.01,argmax,-76.0,-117.92,0.52
953,0.01,argmax,7.0,-115.85,0.51
954,0.01,argmax,-55.0,-114.4,0.51
955,0.01,argmax,-9.0,-112.49,0.51
956,0.01,argmax,-71.0,-111.2,0.54
957,0.01,argmax,1.0,-109.19,0.51
